ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
4027401	4027401	0	0
4027408	4027408	0	0
4027425	4027425	0	0
4027242	4027242	0	0
4027243	4027243	0	0
4027247	4027247	0	0
4027248	4027248	0	0
4027249	4027249	0	0
4027252	4027252	0	0
4027254	4027254	0	0
435421	435421	0	0
435430	435430	0	0
435431	435431	0	0
435437	435437	0	0
435439	435439	0	0
435442	435442	0	0
435443	435443	0	0
442495	442495	0	0
442496	442496	0	0
442497	442497	0	0
442498	442498	0	0
442499	442499	0	0
442500	442500	0	0
442502	442502	0	0
4015798	4015798	0	0
4015800	4015800	0	0
4015801	4015801	0	0
4015802	4015802	0	0
4015803	4015803	0	0
443478	443478	0	0
443479	443479	0	0
443483	443483	0	0
443486	443486	0	0
4014893	4014893	0	0
4014911	4014911	0	0
4014945	4014945	0	0
4014946	4014946	0	0
4014947	4014947	0	0
4014948	4014948	0	0
4014949	4014949	0	0
4014950	4014950	0	0
4014951	4014951	0	0
4014952	4014952	0	0
4014953	4014953	0	0
4014954	4014954	0	0
4014955	4014955	0	0
4014956	4014956	0	0
4014957	4014957	0	0
4014958	4014958	0	0
4014959	4014959	0	0
4014960	4014960	0	0
4014961	4014961	0	0
4014962	4014962	0	0
4014963	4014963	0	0
4014964	4014964	0	0
4014965	4014965	0	0
4014966	4014966	0	0
4014967	4014967	0	0
4014968	4014968	0	0
4014969	4014969	0	0
4014970	4014970	0	0
4014971	4014971	0	0
4014972	4014972	0	0
442480	442480	0	0
442481	442481	0	0
442482	442482	0	0
442483	442483	0	0
442484	442484	0	0
442485	442485	0	0
442487	442487	0	0
441762	441762	0	0
441764	441764	0	0
441765	441765	0	0
441767	441767	0	0
442020	442020	0	0
40491357	40491357	0	0
40491358	40491358	0	0
40491361	40491361	0	0
40490357	40490357	0	0
40490358	40490358	0	0
40490380	40490380	0	0
4004345	4004345	0	0
4004346	4004346	0	0
4004348	4004348	0	0
4004349	4004349	0	0
4002736	4002736	0	0
4002737	4002737	0	0
4002869	4002869	0	0
4002870	4002870	0	0
4002871	4002871	0	0
4002873	4002873	0	0
4002874	4002874	0	0
4002875	4002875	0	0
4002876	4002876	0	0
4002877	4002877	0	0
4002878	4002878	0	0
4002879	4002879	0	0
4002880	4002880	0	0
4002881	4002881	0	0
4002882	4002882	0	0
4002883	4002883	0	0
4002884	4002884	0	0
4002885	4002885	0	0
4002886	4002886	0	0
4002887	4002887	0	0
4002888	4002888	0	0
4002889	4002889	0	0
442906	442906	0	0
442908	442908	0	0
442909	442909	0	0
433657	433657	0	0
433662	433662	0	0
433663	433663	0	0
433664	433664	0	0
4016189	4016189	0	0
4016190	4016190	0	0
4016192	4016192	0	0
4016195	4016195	0	0
4016197	4016197	0	0
4016209	4016209	0	0
4015953	4015953	0	0
4015955	4015955	0	0
4015959	4015959	0	0
4015960	4015960	0	0
4015962	4015962	0	0
4015993	4015993	0	0
4015994	4015994	0	0
4015995	4015995	0	0
4015996	4015996	0	0
4015997	4015997	0	0
4015998	4015998	0	0
4016000	4016000	0	0
4016001	4016001	0	0
4016002	4016002	0	0
4016003	4016003	0	0
4016004	4016004	0	0
4016005	4016005	0	0
4016006	4016006	0	0
4016007	4016007	0	0
4016008	4016008	0	0
4016009	4016009	0	0
4016010	4016010	0	0
4016011	4016011	0	0
4016012	4016012	0	0
4016013	4016013	0	0
4016015	4016015	0	0
4016016	4016016	0	0
4016017	4016017	0	0
4016018	4016018	0	0
4016020	4016020	0	0
4016021	4016021	0	0
4016022	4016022	0	0
4016023	4016023	0	0
4016024	4016024	0	0
4016025	4016025	0	0
4016026	4016026	0	0
4016027	4016027	0	0
4016029	4016029	0	0
4016030	4016030	0	0
4016031	4016031	0	0
4016032	4016032	0	0
4016033	4016033	0	0
4016034	4016034	0	0
4016035	4016035	0	0
4016036	4016036	0	0
4012615	4012615	0	0
4012630	4012630	0	0
442503	442503	0	0
442504	442504	0	0
442512	442512	0	0
442513	442513	0	0
442514	442514	0	0
442516	442516	0	0
442519	442519	0	0
442520	442520	0	0
442521	442521	0	0
442524	442524	0	0
442528	442528	0	0
442541	442541	0	0
442605	442605	0	0
442689	442689	0	0
442690	442690	0	0
442691	442691	0	0
442695	442695	0	0
442696	442696	0	0
442697	442697	0	0
442698	442698	0	0
442699	442699	0	0
442700	442700	0	0
442701	442701	0	0
442702	442702	0	0
258862	258862	0	0
261047	261047	0	0
4017292	4017292	0	0
379831	379831	0	0
432504	432504	0	0
432505	432505	0	0
4015890	4015890	0	0
4015891	4015891	0	0
4015892	4015892	0	0
4015893	4015893	0	0
4015894	4015894	0	0
4015895	4015895	0	0
4015897	4015897	0	0
4014974	4014974	0	0
4014975	4014975	0	0
4014976	4014976	0	0
4014977	4014977	0	0
4014978	4014978	0	0
4014979	4014979	0	0
4017286	4017286	0	0
4017288	4017288	0	0
4017289	4017289	0	0
4017290	4017290	0	0
4017291	4017291	0	0
4017294	4017294	0	0
4017295	4017295	0	0
4017299	4017299	0	0
4017300	4017300	0	0
4017302	4017302	0	0
4017303	4017303	0	0
4017304	4017304	0	0
4017306	4017306	0	0
4017130	4017130	0	0
4017131	4017131	0	0
4017132	4017132	0	0
4017133	4017133	0	0
4017135	4017135	0	0
4017136	4017136	0	0
4017137	4017137	0	0
4017138	4017138	0	0
4017139	4017139	0	0
4017140	4017140	0	0
4017141	4017141	0	0
4017142	4017142	0	0
4017143	4017143	0	0
4017144	4017144	0	0
4017145	4017145	0	0
4017146	4017146	0	0
4017147	4017147	0	0
4017148	4017148	0	0
4017149	4017149	0	0
4017150	4017150	0	0
4017151	4017151	0	0
4017152	4017152	0	0
4017153	4017153	0	0
4017154	4017154	0	0
4017155	4017155	0	0
4017156	4017156	0	0
4017157	4017157	0	0
4017158	4017158	0	0
4017160	4017160	0	0
4017161	4017161	0	0
4017162	4017162	0	0
4014262	4014262	0	0
4014263	4014263	0	0
4014264	4014264	0	0
4014039	4014039	0	0
4014040	4014040	0	0
4014041	4014041	0	0
4014042	4014042	0	0
4014043	4014043	0	0
4014044	4014044	0	0
4014045	4014045	0	0
4014046	4014046	0	0
4014047	4014047	0	0
4014048	4014048	0	0
4014080	4014080	0	0
4014083	4014083	0	0
4014087	4014087	0	0
4014094	4014094	0	0
4014097	4014097	0	0
4014098	4014098	0	0
4002890	4002890	0	0
4002891	4002891	0	0
4002892	4002892	0	0
4002893	4002893	0	0
4002894	4002894	0	0
4002895	4002895	0	0
4002896	4002896	0	0
4002219	4002219	0	0
4002220	4002220	0	0
4002221	4002221	0	0
4002222	4002222	0	0
4002223	4002223	0	0
4002224	4002224	0	0
4002225	4002225	0	0
4002226	4002226	0	0
4002227	4002227	0	0
4001188	4001188	0	0
4001189	4001189	0	0
4001190	4001190	0	0
4001192	4001192	0	0
4001224	4001224	0	0
4001225	4001225	0	0
4001226	4001226	0	0
4001345	4001345	0	0
4001346	4001346	0	0
4001347	4001347	0	0
4001349	4001349	0	0
4001350	4001350	0	0
4001351	4001351	0	0
4021538	4021538	0	0
4021081	4021081	0	0
4007918	4007918	0	0
4007919	4007919	0	0
4007920	4007920	0	0
4007921	4007921	0	0
4007922	4007922	0	0
4007923	4007923	0	0
4000511	4000511	0	0
4000512	4000512	0	0
4000513	4000513	0	0
4000514	4000514	0	0
4000515	4000515	0	0
4000517	4000517	0	0
4000638	4000638	0	0
4000646	4000646	0	0
4000647	4000647	0	0
4000648	4000648	0	0
4000649	4000649	0	0
4000650	4000650	0	0
4000053	4000053	0	0
4000073	4000073	0	0
4000075	4000075	0	0
438951	438951	0	0
438952	438952	0	0
439220	439220	0	0
439225	439225	0	0
439227	439227	0	0
439237	439237	0	0
439332	439332	0	0
439335	439335	0	0
4012638	4012638	0	0
4012645	4012645	0	0
4012653	4012653	0	0
4012662	4012662	0	0
4012668	4012668	0	0
4012669	4012669	0	0
4012677	4012677	0	0
4012678	4012678	0	0
4012679	4012679	0	0
4012680	4012680	0	0
4012681	4012681	0	0
4007306	4007306	0	0
4007307	4007307	0	0
4007308	4007308	0	0
4007311	4007311	0	0
4007312	4007312	0	0
4007313	4007313	0	0
4007430	4007430	0	0
4007431	4007431	0	0
4007432	4007432	0	0
4007433	4007433	0	0
4007434	4007434	0	0
4007435	4007435	0	0
4007437	4007437	0	0
4007439	4007439	0	0
4007440	4007440	0	0
4007441	4007441	0	0
4007442	4007442	0	0
4006631	4006631	0	0
4006633	4006633	0	0
4006635	4006635	0	0
4006636	4006636	0	0
4006637	4006637	0	0
4006638	4006638	0	0
4006639	4006639	0	0
4006640	4006640	0	0
4006641	4006641	0	0
4006642	4006642	0	0
4006644	4006644	0	0
4006645	4006645	0	0
4006646	4006646	0	0
4006647	4006647	0	0
4006648	4006648	0	0
4006649	4006649	0	0
4006650	4006650	0	0
4006651	4006651	0	0
4006652	4006652	0	0
4006653	4006653	0	0
4006654	4006654	0	0
4004335	4004335	0	0
4045875	4045875	0	0
4045876	4045876	0	0
4045877	4045877	0	0
4045878	4045878	0	0
4045879	4045879	0	0
4045880	4045880	0	0
4045881	4045881	0	0
4045882	4045882	0	0
4045757	4045757	0	0
4015898	4015898	0	0
4015899	4015899	0	0
4015900	4015900	0	0
4015901	4015901	0	0
4015902	4015902	0	0
4015903	4015903	0	0
4015904	4015904	0	0
4015905	4015905	0	0
4015906	4015906	0	0
4015907	4015907	0	0
4015908	4015908	0	0
4015909	4015909	0	0
4015910	4015910	0	0
4015911	4015911	0	0
4015912	4015912	0	0
4015913	4015913	0	0
4015914	4015914	0	0
4015915	4015915	0	0
4015916	4015916	0	0
4015917	4015917	0	0
4015918	4015918	0	0
4015920	4015920	0	0
4015921	4015921	0	0
4015922	4015922	0	0
4015923	4015923	0	0
4015924	4015924	0	0
4015925	4015925	0	0
4015926	4015926	0	0
4015927	4015927	0	0
4015928	4015928	0	0
4015929	4015929	0	0
4015930	4015930	0	0
4015931	4015931	0	0
4015932	4015932	0	0
4015934	4015934	0	0
4015935	4015935	0	0
4015936	4015936	0	0
4015937	4015937	0	0
4015939	4015939	0	0
4015942	4015942	0	0
4015948	4015948	0	0
4015951	4015951	0	0
4015952	4015952	0	0
4015727	4015727	0	0
4015728	4015728	0	0
4012545	4012545	0	0
4012546	4012546	0	0
4012547	4012547	0	0
4012548	4012548	0	0
4012549	4012549	0	0
4012554	4012554	0	0
4012556	4012556	0	0
4012562	4012562	0	0
4012572	4012572	0	0
4012574	4012574	0	0
4012575	4012575	0	0
4012610	4012610	0	0
4012611	4012611	0	0
4012157	4012157	0	0
4012158	4012158	0	0
4012159	4012159	0	0
4012160	4012160	0	0
4012161	4012161	0	0
4012162	4012162	0	0
4012163	4012163	0	0
4012164	4012164	0	0
4012165	4012165	0	0
4045781	4045781	0	0
4045782	4045782	0	0
4045784	4045784	0	0
4014146	4014146	0	0
4014147	4014147	0	0
4014155	4014155	0	0
4014157	4014157	0	0
4013940	4013940	0	0
4013941	4013941	0	0
4013942	4013942	0	0
4013943	4013943	0	0
434046	434046	0	0
434235	434235	0	0
434236	434236	0	0
434237	434237	0	0
434238	434238	0	0
434242	434242	0	0
434253	434253	0	0
434257	434257	0	0
434258	434258	0	0
434262	434262	0	0
434537	434537	0	0
434538	434538	0	0
434542	434542	0	0
434543	434543	0	0
434548	434548	0	0
434549	434549	0	0
434551	434551	0	0
434826	434826	0	0
434828	434828	0	0
434841	434841	0	0
434843	434843	0	0
434844	434844	0	0
434845	434845	0	0
434849	434849	0	0
434850	434850	0	0
435131	435131	0	0
435134	435134	0	0
435135	435135	0	0
435137	435137	0	0
435142	435142	0	0
435144	435144	0	0
439337	439337	0	0
439338	439338	0	0
439353	439353	0	0
439354	439354	0	0
439357	439357	0	0
436614	436614	0	0
436616	436616	0	0
436619	436619	0	0
436868	436868	0	0
436874	436874	0	0
436882	436882	0	0
436889	436889	0	0
436890	436890	0	0
437104	437104	0	0
437164	437164	0	0
437165	437165	0	0
437167	437167	0	0
437172	437172	0	0
437174	437174	0	0
437175	437175	0	0
437187	437187	0	0
437190	437190	0	0
437196	437196	0	0
4048981	4048981	0	0
4048982	4048982	0	0
4048506	4048506	0	0
4047495	4047495	0	0
4047496	4047496	0	0
4047497	4047497	0	0
4046940	4046940	0	0
4046941	4046941	0	0
4046942	4046942	0	0
4046943	4046943	0	0
4046945	4046945	0	0
432524	432524	0	0
432526	432526	0	0
432528	432528	0	0
432531	432531	0	0
432532	432532	0	0
432533	432533	0	0
432534	432534	0	0
432536	432536	0	0
432537	432537	0	0
432538	432538	0	0
432540	432540	0	0
4045758	4045758	0	0
4045760	4045760	0	0
4045761	4045761	0	0
4045762	4045762	0	0
4045763	4045763	0	0
4045764	4045764	0	0
4045765	4045765	0	0
4045766	4045766	0	0
4000496	4000496	0	0
4000497	4000497	0	0
4000498	4000498	0	0
4000499	4000499	0	0
4000500	4000500	0	0
4000501	4000501	0	0
4000502	4000502	0	0
4000504	4000504	0	0
4000505	4000505	0	0
4000506	4000506	0	0
4000507	4000507	0	0
4000508	4000508	0	0
4002236	4002236	0	0
4002237	4002237	0	0
4002239	4002239	0	0
437468	437468	0	0
437476	437476	0	0
437477	437477	0	0
437478	437478	0	0
437479	437479	0	0
437480	437480	0	0
437483	437483	0	0
437737	437737	0	0
437738	437738	0	0
437739	437739	0	0
437740	437740	0	0
437741	437741	0	0
437747	437747	0	0
437748	437748	0	0
437749	437749	0	0
437753	437753	0	0
437761	437761	0	0
437764	437764	0	0
437770	437770	0	0
438035	438035	0	0
438036	438036	0	0
438043	438043	0	0
438045	438045	0	0
438046	438046	0	0
4045667	4045667	0	0
4045668	4045668	0	0
4045670	4045670	0	0
4045671	4045671	0	0
4043941	4043941	0	0
4043942	4043942	0	0
4043750	4043750	0	0
4043751	4043751	0	0
4043752	4043752	0	0
4043753	4043753	0	0
4043431	4043431	0	0
4043432	4043432	0	0
4043433	4043433	0	0
4043443	4043443	0	0
4028079	4028079	0	0
4028080	4028080	0	0
4028081	4028081	0	0
4028082	4028082	0	0
4028083	4028083	0	0
4027387	4027387	0	0
4027388	4027388	0	0
4027389	4027389	0	0
4027390	4027390	0	0
4027391	4027391	0	0
4027392	4027392	0	0
4023410	4023410	0	0
4023411	4023411	0	0
4023412	4023412	0	0
4021534	4021534	0	0
4021535	4021535	0	0
4021536	4021536	0	0
4021537	4021537	0	0
4046936	4046936	0	0
4046937	4046937	0	0
4046938	4046938	0	0
4046939	4046939	0	0
4046482	4046482	0	0
4046483	4046483	0	0
4046484	4046484	0	0
4046485	4046485	0	0
4046486	4046486	0	0
4046488	4046488	0	0
4046489	4046489	0	0
4046490	4046490	0	0
4046491	4046491	0	0
4046492	4046492	0	0
4046493	4046493	0	0
4046494	4046494	0	0
4046495	4046495	0	0
4046496	4046496	0	0
4046497	4046497	0	0
4001204	4001204	0	0
4001205	4001205	0	0
4001206	4001206	0	0
4001207	4001207	0	0
4001208	4001208	0	0
4001209	4001209	0	0
4004025	4004025	0	0
4004027	4004027	0	0
4004028	4004028	0	0
4004029	4004029	0	0
4004059	4004059	0	0
4003172	4003172	0	0
4003212	4003212	0	0
4003268	4003268	0	0
435445	435445	0	0
435145	435145	0	0
435146	435146	0	0
435148	435148	0	0
4121222	4121222	0	0
4121223	4121223	0	0
4121224	4121224	0	0
4121320	4121320	0	0
4121345	4121345	0	0
4121346	4121346	0	0
4121347	4121347	0	0
4133174	4133174	0	0
4133175	4133175	0	0
4077009	4077009	0	0
4067041	4067041	0	0
40485506	40485506	0	0
40485508	40485508	0	0
40485509	40485509	0	0
40485451	40485451	0	0
40485453	40485453	0	0
40478915	40478915	0	0
40478916	40478916	0	0
40478917	40478917	0	0
40478925	40478925	0	0
40478926	40478926	0	0
40478927	40478927	0	0
40482757	40482757	0	0
40482249	40482249	0	0
40482257	40482257	0	0
40482447	40482447	0	0
40482031	40482031	0	0
40481783	40481783	0	0
40481869	40481869	0	0
40481913	40481913	0	0
40481476	40481476	0	0
40481551	40481551	0	0
40481552	40481552	0	0
40481562	40481562	0	0
40481576	40481576	0	0
40481583	40481583	0	0
40481143	40481143	0	0
40481098	40481098	0	0
40481106	40481106	0	0
40481107	40481107	0	0
40480733	40480733	0	0
40480853	40480853	0	0
40480926	40480926	0	0
40480935	40480935	0	0
40480957	40480957	0	0
40480960	40480960	0	0
40480512	40480512	0	0
40480589	40480589	0	0
40480236	40480236	0	0
40480272	40480272	0	0
40480420	40480420	0	0
40480421	40480421	0	0
40480464	40480464	0	0
40480466	40480466	0	0
40480050	40480050	0	0
40480073	40480073	0	0
40480074	40480074	0	0
40479992	40479992	0	0
40480027	40480027	0	0
40479555	40479555	0	0
40479563	40479563	0	0
40479189	40479189	0	0
432788	432788	0	0
432800	432800	0	0
432803	432803	0	0
432804	432804	0	0
432806	432806	0	0
432807	432807	0	0
432808	432808	0	0
433094	433094	0	0
433095	433095	0	0
433108	433108	0	0
433109	433109	0	0
433113	433113	0	0
433114	433114	0	0
433115	433115	0	0
433117	433117	0	0
433374	433374	0	0
433375	433375	0	0
433376	433376	0	0
433381	433381	0	0
433392	433392	0	0
433393	433393	0	0
433398	433398	0	0
433496	433496	0	0
433652	433652	0	0
4161400	4161400	0	0
4161435	4161435	0	0
4161559	4161559	0	0
4161561	4161561	0	0
4161244	4161244	0	0
4161253	4161253	0	0
4161027	4161027	0	0
40489828	40489828	0	0
40489829	40489829	0	0
40489834	40489834	0	0
40489838	40489838	0	0
40489855	40489855	0	0
40490307	40490307	0	0
40490308	40490308	0	0
40490309	40490309	0	0
40488846	40488846	0	0
40488847	40488847	0	0
40488848	40488848	0	0
40488874	40488874	0	0
40489360	40489360	0	0
438050	438050	0	0
438051	438051	0	0
438052	438052	0	0
435159	435159	0	0
435160	435160	0	0
435161	435161	0	0
435162	435162	0	0
435165	435165	0	0
435166	435166	0	0
435172	435172	0	0
435174	435174	0	0
4119386	4119386	0	0
4119387	4119387	0	0
4119388	4119388	0	0
4117419	4117419	0	0
4116189	4116189	0	0
4105822	4105822	0	0
4105828	4105828	0	0
4080731	4080731	0	0
4057744	4057744	0	0
4057467	4057467	0	0
4057279	4057279	0	0
4057280	4057280	0	0
433677	433677	0	0
433680	433680	0	0
8715	8715	0	0
9173	9173	0	0
9174	9174	0	0
9177	9177	0	0
9181	9181	0	0
9190	9190	0	0
9192	9192	0	0
74045	74045	0	0
76128	76128	0	0
76275	76275	0	0
76819	76819	0	0
80569	80569	0	0
80876	80876	0	0
81448	81448	0	0
81459	81459	0	0
81724	81724	0	0
136274	136274	0	0
136997	136997	0	0
141305	141305	0	0
141693	141693	0	0
192496	192496	0	0
194800	194800	0	0
435451	435451	0	0
435703	435703	0	0
435704	435704	0	0
435705	435705	0	0
435713	435713	0	0
435712	435712	0	0
435982	435982	0	0
435990	435990	0	0
435991	435991	0	0
435992	435992	0	0
435997	435997	0	0
435998	435998	0	0
436001	436001	0	0
436012	436012	0	0
436014	436014	0	0
436017	436017	0	0
436228	436228	0	0
436290	436290	0	0
436291	436291	0	0
436292	436292	0	0
436299	436299	0	0
436308	436308	0	0
436316	436316	0	0
436319	436319	0	0
436320	436320	0	0
436322	436322	0	0
436582	436582	0	0
436583	436583	0	0
436589	436589	0	0
436590	436590	0	0
436591	436591	0	0
436592	436592	0	0
436593	436593	0	0
436600	436600	0	0
436605	436605	0	0
436608	436608	0	0
436609	436609	0	0
433927	433927	0	0
433930	433930	0	0
433934	433934	0	0
433939	433939	0	0
433941	433941	0	0
433942	433942	0	0
4119504	4119504	0	0
4119505	4119505	0	0
4119506	4119506	0	0
4119507	4119507	0	0
4119508	4119508	0	0
4119509	4119509	0	0
4119510	4119510	0	0
4119511	4119511	0	0
4119512	4119512	0	0
4119513	4119513	0	0
4119514	4119514	0	0
40490923	40490923	0	0
40490924	40490924	0	0
40491350	40491350	0	0
4204316	4204316	0	0
4204317	4204317	0	0
4077002	4077002	0	0
4204318	4204318	0	0
4204319	4204319	0	0
4204320	4204320	0	0
4204321	4204321	0	0
4204324	4204324	0	0
4204325	4204325	0	0
4204326	4204326	0	0
4333887	4333887	0	0
4333893	4333893	0	0
4332793	4332793	0	0
4332804	4332804	0	0
4333073	4333073	0	0
4333209	4333209	0	0
4333210	4333210	0	0
4333211	4333211	0	0
4332230	4332230	0	0
4332231	4332231	0	0
4332242	4332242	0	0
4332243	4332243	0	0
4332251	4332251	0	0
4332253	4332253	0	0
4332254	4332254	0	0
4332374	4332374	0	0
4332381	4332381	0	0
4332512	4332512	0	0
4332513	4332513	0	0
4332519	4332519	0	0
4332520	4332520	0	0
4332521	4332521	0	0
4332527	4332527	0	0
4332531	4332531	0	0
4332635	4332635	0	0
4332644	4332644	0	0
4332655	4332655	0	0
4331823	4331823	0	0
4331970	4331970	0	0
4331672	4331672	0	0
4331675	4331675	0	0
4331680	4331680	0	0
4331796	4331796	0	0
4331227	4331227	0	0
4331228	4331228	0	0
4331381	4331381	0	0
4331382	4331382	0	0
4331390	4331390	0	0
4330925	4330925	0	0
4330654	4330654	0	0
4330243	4330243	0	0
4330245	4330245	0	0
4330081	4330081	0	0
4329648	4329648	0	0
4329389	4329389	0	0
4328572	4328572	0	0
4328578	4328578	0	0
4328018	4328018	0	0
4000509	4000509	0	0
4000510	4000510	0	0
4014426	4014426	0	0
40488341	40488341	0	0
40488342	40488342	0	0
40488358	40488358	0	0
40487491	40487491	0	0
40486989	40486989	0	0
40486994	40486994	0	0
40487045	40487045	0	0
40487172	40487172	0	0
40487352	40487352	0	0
40487353	40487353	0	0
40487357	40487357	0	0
40487359	40487359	0	0
40487360	40487360	0	0
40487361	40487361	0	0
40487425	40487425	0	0
40486922	40486922	0	0
40486923	40486923	0	0
40486948	40486948	0	0
40486469	40486469	0	0
40486470	40486470	0	0
40486471	40486471	0	0
40486473	40486473	0	0
40486479	40486479	0	0
40484492	40484492	0	0
40483760	40483760	0	0
40483837	40483837	0	0
40483851	40483851	0	0
40483633	40483633	0	0
40483757	40483757	0	0
40483327	40483327	0	0
40483330	40483330	0	0
40483332	40483332	0	0
40483336	40483336	0	0
40483348	40483348	0	0
40483349	40483349	0	0
40483373	40483373	0	0
40483391	40483391	0	0
40483525	40483525	0	0
40482922	40482922	0	0
40482924	40482924	0	0
40482632	40482632	0	0
43021093	43021093	0	0
43021094	43021094	0	0
43021095	43021095	0	0
43021096	43021096	0	0
43021097	43021097	0	0
43021098	43021098	0	0
43021099	43021099	0	0
43021100	43021100	0	0
43021101	43021101	0	0
43021102	43021102	0	0
4204937	4204937	0	0
4204939	4204939	0	0
4204942	4204942	0	0
4204943	4204943	0	0
4204944	4204944	0	0
4204945	4204945	0	0
4204946	4204946	0	0
4204947	4204947	0	0
4000083	4000083	0	0
4001210	4001210	0	0
4001211	4001211	0	0
4001212	4001212	0	0
4001213	4001213	0	0
4001214	4001214	0	0
4001220	4001220	0	0
4001221	4001221	0	0
4001222	4001222	0	0
4001264	4001264	0	0
4001330	4001330	0	0
196850	196850	0	0
197724	197724	0	0
198023	198023	0	0
201449	201449	0	0
201998	201998	0	0
4197202	4197202	0	0
4196751	4196751	0	0
4196757	4196757	0	0
4196166	4196166	0	0
4196017	4196017	0	0
4190936	4190936	0	0
4188548	4188548	0	0
4012696	4012696	0	0
4012699	4012699	0	0
4012703	4012703	0	0
4012704	4012704	0	0
4012705	4012705	0	0
4012706	4012706	0	0
4012708	4012708	0	0
4012709	4012709	0	0
4012710	4012710	0	0
4012713	4012713	0	0
4012714	4012714	0	0
4012715	4012715	0	0
4012716	4012716	0	0
4012717	4012717	0	0
4012394	4012394	0	0
4012395	4012395	0	0
4012396	4012396	0	0
4012397	4012397	0	0
4012399	4012399	0	0
4012400	4012400	0	0
4012402	4012402	0	0
4012406	4012406	0	0
4012407	4012407	0	0
4012408	4012408	0	0
4012423	4012423	0	0
4012424	4012424	0	0
4012425	4012425	0	0
4012426	4012426	0	0
4012427	4012427	0	0
4012471	4012471	0	0
4012492	4012492	0	0
4012499	4012499	0	0
4012500	4012500	0	0
4012502	4012502	0	0
4012504	4012504	0	0
4012508	4012508	0	0
4012510	4012510	0	0
4012518	4012518	0	0
4012519	4012519	0	0
4012520	4012520	0	0
4012530	4012530	0	0
4119515	4119515	0	0
4119516	4119516	0	0
4057205	4057205	0	0
4054070	4054070	0	0
4046253	4046253	0	0
4037214	4037214	0	0
4035477	4035477	0	0
4032151	4032151	0	0
4031588	4031588	0	0
4028348	4028348	0	0
4027511	4027511	0	0
4022648	4022648	0	0
4022054	4022054	0	0
4022055	4022055	0	0
4022056	4022056	0	0
4019838	4019838	0	0
4014418	4014418	0	0
4014095	4014095	0	0
4014096	4014096	0	0
4010423	4010423	0	0
4000174	4000174	0	0
4331453	4331453	0	0
4331173	4331173	0	0
4330448	4330448	0	0
4326600	4326600	0	0
4323278	4323278	0	0
4322005	4322005	0	0
4315399	4315399	0	0
4314893	4314893	0	0
4311970	4311970	0	0
4311425	4311425	0	0
4308892	4308892	0	0
4308345	4308345	0	0
4303071	4303071	0	0
