concept_id_1	concept_id_2	relationship_id	valid_start_date	valid_end_date	invalid_reason
4119235	4041107	Is a	20110731	20991231	
4148188	4151805	Is a	20110731	20991231	
4190228	4079323	Has interprets	20110731	20991231	
4352011	4112032	Has part of	20110731	20991231	
4075109	4080761	Has laterality	20110731	20991231	
4119478	4123127	Is a	20110731	20991231	
4033607	4116830	Has occurrence	20110731	20991231	
4299088	4276801	Is a	20110731	20991231	
4242365	4054497	Is a	20110731	20991231	
4188889	4310884	Has component	20110731	20991231	
4128288	4118105	Has part of	20110731	20991231	
4331452	4177725	Has part of	20110731	20991231	
4342648	4231267	Has finding site	20110731	20991231	
4100264	4175951	Has asso morph	20110731	20991231	
4337183	4305589	Has asso morph	20110731	20991231	
4014140	4197602	Has interprets	20110731	20991231	
4149804	4112032	Has part of	20110731	20991231	
377383	4264843	Has interprets	20110731	20991231	
4058131	4179411	Has part of	20110731	20991231	
4320837	4238643	Has interprets	20110731	20991231	
4217460	4044539	Has method	20110731	20991231	
4283587	4159575	Has part of	20110731	20991231	
4306064	4331579	Has indir proc site	20110731	20991231	
4258549	4218189	Using subst	20110731	20991231	
4337959	4141733	Has interprets	20110731	20991231	
4278456	4218410	Has finding site	20110731	20991231	
4273535	4236533	Has part of	20110731	20991231	
4046370	4286804	Has specimen proc	20110731	20991231	
4244510	4266173	Has asso morph	20110731	20991231	
4058876	4132507	Has temporal context	20110731	20991231	
4091708	4215757	Has finding site	20110731	20991231	
4167877	4298444	Has indir proc site	20110731	20991231	
4114454	4034289	Has finding site	20110731	20991231	
4171309	4308521	Has causative agent	20110731	20991231	
4226114	4301326	Has active ing	20110731	20991231	
4316199	4212318	Has finding site	20110731	20991231	
4127891	4149192	Has dir proc site	20110731	20991231	
4162096	4046730	Using device	20110731	20991231	
4178055	4080761	Has laterality	20110731	20991231	
4021108	4044525	Has method	20110731	20991231	
4246945	4171975	Has asso morph	20110731	20991231	
4132823	4224880	Has dose form	20110731	20991231	
4295949	4044909	Has method	20110731	20991231	
4249825	4074055	Has component	20110731	20991231	
4077099	4180320	Has part of	20110731	20991231	
4303375	4219601	Has finding site	20110731	20991231	
4108019	4113162	Has interprets	20110731	20991231	
4297665	4129348	Has finding site	20110731	20991231	
40486604	4303564	Has finding site	20110731	20991231	
372331	4174818	Has asso morph	20110731	20991231	
4127549	4105753	Has asso morph	20110731	20991231	
312934	4306703	Has asso morph	20110731	20991231	
4066980	4149192	Has finding site	20110731	20991231	
4192465	4298770	Has dose form	20110731	20991231	
4001458	4198252	Has finding site	20110731	20991231	
4191501	4331157	Has active ing	20110731	20991231	
4044804	4044177	Has method	20110731	20991231	
4200069	4080761	Has laterality	20110731	20991231	
4268186	4044545	Has method	20110731	20991231	
4086441	4272314	Has dir device	20110731	20991231	
4143879	4044525	Has method	20110731	20991231	
4201695	4153379	Has interpretation	20110731	20991231	
4177865	4112039	Has part of	20110731	20991231	
4146475	4027692	Using acc device	20110731	20991231	
4203105	4217806	Has finding site	20110731	20991231	
4257969	4112032	Has part of	20110731	20991231	
4339095	4117491	Has method	20110731	20991231	
196268	4243486	Has asso morph	20110731	20991231	
4288611	4116830	Has occurrence	20110731	20991231	
4221110	4116830	Has occurrence	20110731	20991231	
4146045	4045056	Has method	20110731	20991231	
4304792	4044177	Has method	20110731	20991231	
4074410	4192373	Has dir proc site	20110731	20991231	
4230153	4045081	Has method	20110731	20991231	
4067345	4237147	Using subst	20110731	20991231	
4031502	4189711	Has interprets	20110731	20991231	
4206174	4112210	Has part of	20110731	20991231	
4155027	40480911	Has pathology	20110731	20991231	
4261954	4312352	Has finding site	20110731	20991231	
437685	4165792	Has finding site	20110731	20991231	
74949	4043006	Has asso morph	20110731	20991231	
4092277	4191229	Has asso finding	20110731	20991231	
4099562	4216947	Has causative agent	20110731	20991231	
4060742	4133895	Has intent	20110731	20991231	
4339390	4112563	Has laterality	20110731	20991231	
40486224	4011851	Has finding site	20110731	20991231	
4248076	4133967	Has finding site	20110731	20991231	
4224695	4304137	Has active ing	20110731	20991231	
4058768	4259510	Has temporal context	20110731	20991231	
4127136	4045049	Has method	20110731	20991231	
4075485	4337954	Has dir morph	20110731	20991231	
4266520	4219601	Has finding site	20110731	20991231	
4297466	4296022	Has finding site	20110731	20991231	
4219717	4096851	Has specimen topo	20110731	20991231	
4152974	4044177	Has method	20110731	20991231	
4092335	4049603	Has finding site	20110731	20991231	
4089917	4245118	Has asso morph	20110731	20991231	
4005768	4116830	Has occurrence	20110731	20991231	
4245948	4098214	Has interprets	20110731	20991231	
4138872	4111908	Has indir proc site	20110731	20991231	
4259226	4325213	Has active ing	20110731	20991231	
4144192	4219601	Has finding site	20110731	20991231	
4079513	4154333	Has indir proc site	20110731	20991231	
4315410	4093739	Has dir device	20110731	20991231	
4247965	4034272	Has finding site	20110731	20991231	
4022082	4146895	Has causative agent	20110731	20991231	
4103648	4216534	Has finding site	20110731	20991231	
4146061	4298916	Has active ing	20110731	20991231	
4055115	4236661	Has clinical course	20110731	20991231	
4080905	4139820	Has causative agent	20110731	20991231	
4249607	4178597	Has finding site	20110731	20991231	
4230317	4001474	Finding site of	20110731	20991231	
4120138	4194447	Part of	20110731	20991231	
4078068	4151202	Asso morph of	20110731	20991231	
4253786	318773	Finding site of	20110731	20991231	
40480911	4044770	Pathology of	20110731	20991231	
4152180	4154213	Interprets of	20110731	20991231	
40480911	4203326	Pathology of	20110731	20991231	
40480911	4109099	Pathology of	20110731	20991231	
4259510	141305	Temporal context of	20110731	20991231	
4288679	313007	Asso morph of	20110731	20991231	
4297788	4052256	Dir proc site of	20110731	20991231	
4188661	4198552	Dir subst of	20110731	20991231	
4177661	4081673	Finding site of	20110731	20991231	
4051422	4177105	Finding site of	20110731	20991231	
4079358	4102608	Asso morph of	20110731	20991231	
4221994	4052046	Finding method of	20110731	20991231	
4100253	381301	Finding site of	20110731	20991231	
4044519	4139520	Method of	20110731	20991231	
4217114	4236452	Active ing of	20110731	20991231	
4045050	4174392	Method of	20110731	20991231	
4254051	440694	Causative agent of	20110731	20991231	
4159758	4113176	Interpretation of	20110731	20991231	
4236533	4175528	Part of	20110731	20991231	
4054721	4185221	Active ing of	20110731	20991231	
4198678	4306234	Component of	20110731	20991231	
4199016	4190725	Active ing of	20110731	20991231	
4045069	4074405	Method of	20110731	20991231	
4235170	4275901	Part of	20110731	20991231	
4236074	4019316	Method of	20110731	20991231	
4116830	4261471	Occurrence of	20110731	20991231	
4213685	4227404	Active ing of	20110731	20991231	
4174352	4105586	Interprets of	20110731	20991231	
4224504	4030306	Interprets of	20110731	20991231	
4035081	4102201	Causative agent of	20110731	20991231	
4086022	4107228	Device used by	20110731	20991231	
4240345	4077062	Finding method of	20110731	20991231	
4325271	4321442	Finding site of	20110731	20991231	
4248423	4267086	Active ing of	20110731	20991231	
4159757	4120927	Interpretation of	20110731	20991231	
4086536	40493484	Method of	20110731	20991231	
4034289	4065943	Dir proc site of	20110731	20991231	
4106470	4331497	Method of	20110731	20991231	
4148390	4033995	Dir morph of	20110731	20991231	
4244854	4185521	Proc site of	20110731	20991231	
4080877	4346079	Method of	20110731	20991231	
4133034	4070051	Finding site of	20110731	20991231	
4184258	4124733	Interprets of	20110731	20991231	
4298444	4077697	Dir proc site of	20110731	20991231	
4259510	4053099	Temporal context of	20110731	20991231	
4211098	4244554	Finding site of	20110731	20991231	
4232481	4001524	Dir proc site of	20110731	20991231	
4254051	4301766	Dir subst of	20110731	20991231	
4240345	4062152	Finding method of	20110731	20991231	
4044177	4153006	Method of	20110731	20991231	
40480911	376901	Pathology of	20110731	20991231	
4053605	4001480	Asso morph of	20110731	20991231	
4083318	4083919	Interprets of	20110731	20991231	
4071678	4274171	Dir proc site of	20110731	20991231	
4133895	4296809	Intent of	20110731	20991231	
4223428	4217765	Part of	20110731	20991231	
4212928	4135777	Active ing of	20110731	20991231	
4024658	4044786	Component of	20110731	20991231	
4044525	4270654	Method of	20110731	20991231	
4270069	4097604	Asso morph of	20110731	20991231	
4306031	4236608	Active ing of	20110731	20991231	
4232650	4226957	Method of	20110731	20991231	
4176624	4176636	Part of	20110731	20991231	
4098344	4311320	Finding site of	20110731	20991231	
4100803	4312045	Causative agent of	20110731	20991231	
4144541	4022438	Dir proc site of	20110731	20991231	
4288283	4174765	Finding site of	20110731	20991231	
4044177	4209263	Method of	20110731	20991231	
4238088	4199544	Finding site of	20110731	20991231	
4239509	4071145	Dir morph of	20110731	20991231	
4202233	4224482	Finding site of	20110731	20991231	
4259510	4104149	Temporal context of	20110731	20991231	
4044176	4267885	Method of	20110731	20991231	
4085226	4180503	Part of	20110731	20991231	
4295937	4217590	Proc context of	20110731	20991231	
4218410	4087170	Finding site of	20110731	20991231	
4209699	4020005	Causative agent of	20110731	20991231	
4310972	4197437	Dir proc site of	20110731	20991231	
4196820	4016677	Finding site of	20110731	20991231	
4029206	132850	Asso morph of	20110731	20991231	
4209864	4149692	Finding site of	20110731	20991231	
4080877	4184736	Method of	20110731	20991231	
4112563	4285516	Laterality of	20110731	20991231	
4217445	4115325	Subsumes	20110731	20991231	
134118	4083300	Subsumes	20110731	20991231	
4003033	4235170	Subsumes	20110731	20991231	
4046262	4017643	Subsumes	20110731	20991231	
4161970	4162081	Subsumes	20110731	20991231	
4180941	40489793	Subsumes	20110731	20991231	
4028979	4203017	Subsumes	20110731	20991231	
4193464	4103806	Subsumes	20110731	20991231	
4171257	141232	Subsumes	20110731	20991231	
40546921	40483673	Subsumes	20110731	20991231	
4326194	4232877	Subsumes	20110731	20991231	
432504	436591	Subsumes	20110731	20991231	
4012339	4179788	Subsumes	20110731	20991231	
4033995	4033996	Subsumes	20110731	20991231	
4205290	4017875	Subsumes	20110731	20991231	
4000740	4030786	Subsumes	20110731	20991231	
4147588	4217441	Subsumes	20110731	20991231	
4030029	4048637	Subsumes	20110731	20991231	
40481173	4028128	Subsumes	20110731	20991231	
436839	440547	Subsumes	20110731	20991231	
4017459	4128890	Subsumes	20110731	20991231	
4177919	4176523	Subsumes	20110731	20991231	
4027803	4025086	Subsumes	20110731	20991231	
4101488	4101188	Subsumes	20110731	20991231	
4202675	4176587	Subsumes	20110731	20991231	
4266765	4016055	Subsumes	20110731	20991231	
4005650	4266789	Subsumes	20110731	20991231	
443962	314368	Subsumes	20110731	20991231	
4266339	4299824	Subsumes	20110731	20991231	
197236	195770	Subsumes	20110731	20991231	
4243334	4030581	Subsumes	20110731	20991231	
4155790	4066672	Subsumes	20110731	20991231	
4115868	4115888	Subsumes	20110731	20991231	
4273019	4075826	Subsumes	20110731	20991231	
4139147	4235042	Subsumes	20110731	20991231	
4312326	4280517	Subsumes	20110731	20991231	
4263508	4099372	Subsumes	20110731	20991231	
193312	4109640	Subsumes	20110731	20991231	
4088834	4088837	Subsumes	20110731	20991231	
4127377	4216150	Subsumes	20110731	20991231	
4040599	4037620	Subsumes	20110731	20991231	
4267550	4113126	Subsumes	20110731	20991231	
4057524	4151696	Subsumes	20110731	20991231	
4051827	4039154	Subsumes	20110731	20991231	
4086722	4082174	Subsumes	20110731	20991231	
4118989	4095008	Subsumes	20110731	20991231	
4162830	4015911	Subsumes	20110731	20991231	
4033294	4049223	Subsumes	20110731	20991231	
4133393	4301958	Subsumes	20110731	20991231	
4200439	4195937	Subsumes	20110731	20991231	
4101313	4100275	Subsumes	20110731	20991231	
4086927	4059979	Subsumes	20110731	20991231	
4123127	4119480	Subsumes	20110731	20991231	
4030148	40489329	Subsumes	20110731	20991231	
200219	4258543	Subsumes	20110731	20991231	
435242	4046078	Subsumes	20110731	20991231	
444407	4047746	Subsumes	20110731	20991231	
4196341	4082345	Subsumes	20110731	20991231	
4195703	4131316	Subsumes	20110731	20991231	
4041302	4251310	Subsumes	20110731	20991231	
4157863	4178652	Subsumes	20110731	20991231	
4307690	4082110	Subsumes	20110731	20991231	
440760	4282302	Subsumes	20110731	20991231	
194077	78799	Subsumes	20110731	20991231	
4270885	4221135	Subsumes	20110731	20991231	
4147171	4053245	Subsumes	20110731	20991231	
4180941	4151721	Subsumes	20110731	20991231	
4201233	4281987	Subsumes	20110731	20991231	
4029537	4175138	Subsumes	20110731	20991231	
4053583	4064697	Subsumes	20110731	20991231	
4030625	4337522	Subsumes	20110731	20991231	
4320803	4302011	Subsumes	20110731	20991231	
4002361	4324532	Subsumes	20110731	20991231	
4246159	4217576	Subsumes	20110731	20991231	
4311038	4150854	Subsumes	20110731	20991231	
439140	4305235	Subsumes	20110731	20991231	
4189457	4206711	Subsumes	20110731	20991231	
4034374	4132459	Subsumes	20110731	20991231	
4178410	4170820	Subsumes	20110731	20991231	
4233625	40480282	Subsumes	20110731	20991231	
4301470	4107389	Subsumes	20110731	20991231	
4180925	4046124	Subsumes	20110731	20991231	
318096	439751	Subsumes	20110731	20991231	
4330078	4200323	Subsumes	20110731	20991231	
4280952	4297791	Subsumes	20110731	20991231	
4133002	4122755	Subsumes	20110731	20991231	
4144046	4145087	Subsumes	20110731	20991231	
4279914	4087165	Subsumes	20110731	20991231	
4008099	4298802	Subsumes	20110731	20991231	
4246265	4287179	Subsumes	20110731	20991231	
4272866	4112902	Subsumes	20110731	20991231	
138384	4030049	Subsumes	20110731	20991231	
4206013	4133328	Subsumes	20110731	20991231	
4219981	4155549	Subsumes	20110731	20991231	
4144289	4187205	Subsumes	20110731	20991231	
197916	4215971	Subsumes	20110731	20991231	
4119998	4265349	Subsumes	20110731	20991231	
4022924	4151292	Subsumes	20110731	20991231	
4115902	4029649	Subsumes	20110731	20991231	
4024006	4029950	Subsumes	20110731	20991231	
4305589	4173317	Subsumes	20110731	20991231	
4089548	200779	Subsumes	20110731	20991231	
4132475	4161858	Subsumes	20110731	20991231	
4046266	4298693	Subsumes	20110731	20991231	
4299658	40484618	Subsumes	20110731	20991231	
74125	4266181	Subsumes	20110731	20991231	
4123224	4151647	Subsumes	20110731	20991231	
4174751	4060198	Is a	20110731	20991231	
4296144	4028630	Is a	20110731	20991231	
4313429	4112568	Is a	20110731	20991231	
4066770	4222439	Is a	20110731	20991231	
4118039	4002391	Is a	20110731	20991231	
4312724	4043197	Is a	20110731	20991231	
4002802	4347179	Is a	20110731	20991231	
4285363	4285364	Is a	20110731	20991231	
4203754	4114788	Is a	20110731	20991231	
4136395	4308793	Is a	20110731	20991231	
4264143	4198103	Is a	20110731	20991231	
40536838	40546898	Is a	20110731	20991231	
4296319	4008090	Is a	20110731	20991231	
4108692	4346411	Is a	20110731	20991231	
4334873	4346186	Is a	20110731	20991231	
4209997	4012674	Is a	20110731	20991231	
4061893	4154781	Is a	20110731	20991231	
4215759	4032125	Is a	20110731	20991231	
4254486	4229715	Is a	20110731	20991231	
4224538	4154508	Is a	20110731	20991231	
4142903	436445	Is a	20110731	20991231	
4270014	4267809	Is a	20110731	20991231	
4196568	4100058	Is a	20110731	20991231	
4178767	4176582	Is a	20110731	20991231	
4309986	4028111	Is a	20110731	20991231	
4310454	4312253	Is a	20110731	20991231	
4161157	4159956	Is a	20110731	20991231	
4034475	4196083	Is a	20110731	20991231	
4169001	4293033	Is a	20110731	20991231	
4056700	4058909	Is a	20110731	20991231	
4299389	4270501	Is a	20110731	20991231	
4196256	4134593	Is a	20110731	20991231	
4303357	4107478	Is a	20110731	20991231	
4026660	4040960	Is a	20110731	20991231	
4266753	4021778	Is a	20110731	20991231	
442588	313459	Is a	20110731	20991231	
